Surf Break,County,Surf Break Type,Latitude (N),Longitude (W),Latitude,Longitude,Date,Time,Wave Height (ft),Upper Wave Height (ft),Wave Height Range,Surf (ft),Rating Scale (1-5),Rating,Primary Swell (ft),Primary Swell (seconds),Secondary Swell 1 (ft),Secondary Swell 1 (seconds),Secondary Swell 2 (ft),Secondary Swell 2 (seconds),Wind (kts),Wind (kts).1,Wave Energy,Consistency,Weather (F),Pressure (mb),Probability (%)
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-22,18,3,4,3-4,45355,4,FAIR,1.5,15,1.3,8,0.7,12,9,9kts,35.0,46,57,1012,95
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-22,21,3,4,3-4,45355,4,FAIR,1.5,15,1.1,8,0.8,11,7,7kts,35.0,44,56,1013,80
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-23,0,3,4,3-4,45355,4,FAIR,1.7,15,1.0,7,0.8,11,6,6kts,41.0,41,55,1014,100
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-23,3,3,4,3-4,45355,4,FAIR,1.7,15,0.8,11,1.0,7,7,7kts,44.0,39,56,1014,100
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-23,6,3,4,3-4,45355,4,FAIR,1.7,15,0.8,11,1.1,6,5,5kts,40.0,38,54,1015,100
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-23,9,3,4,3-4,45355,4,FAIR,1.6,15,0.8,11,0.9,5,6,6kts,36.0,39,56,1016,100
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-23,12,3,4,3-4,45355,3,POOR TO FAIR,1.3,11,1.5,15,1.0,5,8,8kts,40.0,43,62,1017,100
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-23,15,3,4,3-4,45355,3,POOR TO FAIR,1.3,11,1.5,15,0.9,5,9,9kts,42.0,44,62,1016,100
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-23,18,2,3+,2-3+,2-3+,3,POOR TO FAIR,1.3,11,1.5,14,0.9,5,7,7kts,45.0,43,60,1016,100
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-23,21,2,3+,2-3+,2-3+,3,POOR TO FAIR,1.3,11,1.5,14,0.9,5,5,5kts,44.0,44,58,1017,100
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-24,0,2,3+,2-3+,2-3+,3,POOR TO FAIR,1.2,11,1.5,14,0.9,5,3,3kts,43.0,44,57,1018,100
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-24,3,2,3+,2-3+,2-3+,4,FAIR,1.2,10,1.6,15,0.9,5,4,4kts,49.0,44,56,1018,100
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-24,6,2,3+,2-3+,2-3+,4,FAIR,1.6,15,1.0,8,0.5,10,1,1kts,42.0,42,55,1018,100
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-24,9,2,3+,2-3+,2-3+,4,FAIR,1.5,16,1.2,10,0.9,5,5,5kts,53.0,39,59,1019,100
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-24,12,2,3+,2-3+,2-3+,3,POOR TO FAIR,1.5,16,1.4,5,0.4,10,9,9kts,49.0,33,61,1018,100
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-24,15,2,3+,2-3+,2-3+,2,POOR,1.5,16,1.5,5,0.4,10,10,10kts,41.0,28,61,1017,100
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-24,18,2,3+,2-3+,2-3+,2,POOR,1.5,16,1.8,3,0.4,10,11,11kts,39.0,30,60,1018,100
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-24,21,2,3+,2-3+,2-3+,3,POOR TO FAIR,2.0,4,1.4,15,0.6,7,10,10kts,31.0,34,58,1019,100
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-25,0,2,3+,2-3+,2-3+,3,POOR TO FAIR,2.2,5,1.4,15,0.6,7,8,8kts,35.0,36,58,1019,100
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-25,3,2,3+,2-3+,2-3+,3,POOR TO FAIR,1.9,5,1.4,15,1.5,5,8,8kts,28.0,35,57,1018,100
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-25,6,2,3+,2-3+,2-3+,3,POOR TO FAIR,1.9,5,1.4,15,1.3,5,6,6kts,31.0,34,56,1019,100
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-25,9,3,4,3-4,45355,3,POOR TO FAIR,1.7,5,1.4,15,1.2,5,5,5kts,31.0,34,58,1020,55
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-25,12,3,4,3-4,45355,3,POOR TO FAIR,1.6,5,1.4,14,1.1,5,9,9kts,31.0,34,61,1020,75
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-25,15,2,3+,2-3+,2-3+,2,POOR,1.8,5,1.4,14,0.5,19,10,10kts,34.0,34,61,1018,80
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-25,18,2,3+,2-3+,2-3+,3,POOR TO FAIR,1.6,5,1.4,14,0.5,19,8,8kts,27.0,35,60,1017,45
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-25,21,2,3+,2-3+,2-3+,3,POOR TO FAIR,1.3,14,1.1,5,0.5,19,5,5kts,22.0,36,58,1018,60
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-26,0,2,3+,2-3+,2-3+,3,POOR TO FAIR,1.3,14,0.9,5,0.5,18,4,4kts,20.0,39,57,1018,70
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-26,3,3,4,3-4,45355,4,FAIR,1.3,14,1.3,5,0.8,10,4,4kts,22.0,45,57,1017,90
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-26,6,3,4+,3-4+,3-4+,4,FAIR,1.9,7,1.3,6,1.3,14,4,4kts,30.0,53,57,1015,100
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-26,9,3,4,3-4,45355,4,FAIR,2.4,7,1.5,6,0.9,18,6,6kts,45.0,59,58,1016,100
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-26,12,3,4,3-4,45355,3,POOR TO FAIR,2.3,7,1.6,6,1.0,18,8,8kts,44.0,60,62,1015,95
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-26,15,2,3+,2-3+,2-3+,2,POOR,2.1,7,1.6,6,0.9,18,11,11kts,36.0,59,63,1013,80
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-26,18,2,3+,2-3+,2-3+,2,POOR,2.0,7,1.6,6,0.9,17,10,10kts,31.0,58,61,1012,50
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-26,21,2,3+,2-3+,2-3+,2,POOR,1.6,7,1.9,6,1.0,9,10,10kts,25.0,57,60,1012,45
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-27,0,3,4,3-4,45355,2,POOR,3.2,6,0.9,9,0.9,16,12,12kts,47.0,59,58,1013,55
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-27,3,4,5,4-5,45387,2,POOR,4.6,6,1.0,16,0.9,13,18,18kts,105.0,65,58,1011,45
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-27,6,4,6,4-6,45388,2,POOR,5.8,7,1.4,16,0.3,15,18,18kts,212.0,71,58,1011,25
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-27,9,4,6+,4-6+,4-6+,2,POOR,6.3,7,1.5,16,0.3,15,15,15kts,283.0,75,56,1013,40
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-27,12,5,7,5-7,45419,2,POOR,6.7,8,1.5,16,0.3,15,16,16kts,346.0,77,57,1014,45
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-27,15,6,8,6-8,45451,2,POOR,7.2,8,1.4,16,0.3,15,18,18kts,453.0,77,58,1013,50
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-27,18,6,8,6-8,45451,2,POOR,7.2,8,1.4,16,0.3,15,17,17kts,442.0,77,58,1013,45
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-27,21,6,8,6-8,45451,2,POOR,7.3,8,1.4,16,0.3,16,17,17kts,439.0,78,57,1013,30
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-28,0,6,8,6-8,45451,2,POOR,7.4,8,1.3,15,0.4,13,18,18kts,476.0,78,57,1013,50
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-28,3,6,8,6-8,45451,2,POOR,7.6,8,1.3,15,0.4,13,13,13kts,537.0,77,56,1013,65
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-28,6,6,8,6-8,45451,3,POOR TO FAIR,7.3,8,1.3,15,0.5,13,8,8kts,506.0,76,56,1013,70
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-28,9,5,7,5-7,45419,3,POOR TO FAIR,5.2,9,3.5,8,1.3,15,6,6kts,248.0,75,57,1015,50
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-28,12,4,6,4-6,45388,4,FAIR,4.4,9,3.1,8,1.3,15,7,7kts,179.0,74,61,1016,70
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-28,15,4,6,4-6,45388,3,POOR TO FAIR,3.9,9,2.5,7,1.3,15,7,7kts,120.0,72,61,1016,80
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-28,18,4,5,4-5,45387,3,POOR TO FAIR,3.4,9,2.2,7,1.3,15,10,10kts,110.0,69,62,1015,80
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-28,21,3,4+,3-4+,3-4+,3,POOR TO FAIR,3.0,9,2.0,7,1.2,15,4,4kts,91.0,64,59,1016,70
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-29,0,3,4+,3-4+,3-4+,4,FAIR,2.8,10,1.7,6,1.2,14,1,1kts,86.0,62,58,1016,50
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-29,3,3,4,3-4,45355,4,FAIR,2.7,9,1.6,6,1.2,14,1,1kts,67.0,63,57,1015,45
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-29,6,3,4,3-4,45355,4,FAIR,2.2,8,1.6,10,1.6,6,1,1kts,40.0,65,56,1015,40
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-29,9,3,4,3-4,45355,4,FAIR,2.7,9,1.5,6,1.1,14,1,1kts,73.0,64,59,1016,50
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-29,12,3,4,3-4,45355,4,FAIR,2.6,10,1.4,6,1.1,14,4,4kts,78.0,61,64,1015,60
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-29,15,3,4,3-4,45355,4,FAIR,2.5,10,1.1,14,1.3,6,9,9kts,74.0,58,65,1014,65
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-29,18,3,4,3-4,45355,3,POOR TO FAIR,2.4,10,1.1,14,1.2,6,7,7kts,66.0,57,64,1012,75
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-29,21,2,3+,2-3+,2-3+,3,POOR TO FAIR,2.2,10,1.1,14,1.1,6,5,5kts,52.0,56,62,1013,80
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-30,0,2,3+,2-3+,2-3+,4,FAIR,2.0,10,1.1,14,1.0,5,3,3kts,52.0,56,61,1014,70
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-30,3,3,4,3-4,45355,4,FAIR,1.8,10,1.0,14,1.0,5,3,3kts,43.0,55,60,1012,55
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-30,6,2,3+,2-3+,2-3+,4,FAIR,1.7,10,1.0,14,1.0,5,2,2kts,38.0,53,60,1012,55
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-30,9,2,3+,2-3+,2-3+,4,FAIR,1.6,11,1.0,13,0.9,5,4,4kts,36.0,52,63,1013,45
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-30,12,2,3+,2-3+,2-3+,3,POOR TO FAIR,1.5,11,1.0,13,0.9,5,7,7kts,35.0,51,69,1013,55
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-30,15,2,3+,2-3+,2-3+,3,POOR TO FAIR,1.6,11,1.0,13,0.9,5,8,8kts,35.0,51,69,1013,70
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-30,18,2,3+,2-3+,2-3+,3,POOR TO FAIR,1.7,11,1.0,13,0.8,5,7,7kts,38.0,51,69,1012,50
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-04-30,21,2,3+,2-3+,2-3+,4,FAIR,1.7,11,1.0,13,0.8,5,4,4kts,38.0,52,65,1013,65
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-01,0,2,3+,2-3+,2-3+,4,FAIR,1.7,11,0.9,13,0.8,5,2,2kts,32.0,53,64,1014,65
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-01,3,2,3+,2-3+,2-3+,4,FAIR,1.4,9,0.7,11,0.9,13,1,1kts,17.0,55,63,1013,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-01,6,2,3,2-3,45325,4,FAIR,1.3,9,0.9,13,0.6,11,1,1kts,17.0,54,63,1013,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-01,9,2,3,2-3,45325,4,FAIR,1.3,11,0.9,13,0.5,17,3,3kts,23.0,51,67,1014,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-01,12,2,3,2-3,45325,3,POOR TO FAIR,1.2,10,0.9,13,0.6,17,6,6kts,20.0,49,75,1014,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-01,15,2,3,2-3,45325,2,POOR,1.1,10,0.9,13,0.6,18,11,11kts,17.0,47,74,1013,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-01,18,2,3,2-3,45325,3,POOR TO FAIR,1.0,10,0.6,18,0.9,14,10,10kts,17.0,46,72,1012,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-01,21,2,3,2-3,45325,4,FAIR,1.0,10,0.9,14,0.5,18,5,5kts,17.0,45,69,1013,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-02,0,2,3,2-3,45325,4,FAIR,1.0,10,1.0,15,0.9,4,2,2kts,17.0,44,67,1013,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-02,3,2,3,2-3,45325,4,FAIR,1.1,10,1.0,15,0.8,4,2,2kts,21.0,44,66,1012,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-02,6,2,3+,2-3+,2-3+,4,FAIR,1.1,10,1.1,16,0.8,4,2,2kts,22.0,44,64,1011,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-02,9,2,3,2-3,45325,4,FAIR,1.1,10,1.1,16,0.7,4,1,1kts,25.0,43,69,1012,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-02,12,2,3,2-3,45325,4,FAIR,1.1,10,1.2,16,0.6,4,5,5kts,33.0,42,76,1012,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-02,15,2,3,2-3,45325,3,POOR TO FAIR,1.1,16,1.0,10,0.4,12,9,9kts,24.0,40,75,1011,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-02,18,2,3,2-3,45325,3,POOR TO FAIR,1.1,16,1.0,10,0.3,12,5,5kts,22.0,40,72,1010,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-02,21,2,3,2-3,45325,3,POOR TO FAIR,1.2,16,1.0,10,0.3,12,3,3kts,27.0,38,68,1011,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-03,0,2,3+,2-3+,2-3+,4,FAIR,1.2,15,0.7,9,1.0,4,5,5kts,21.0,37,67,1011,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-03,3,2,3+,2-3+,2-3+,3,POOR TO FAIR,1.3,15,0.7,9,0.9,4,6,6kts,27.0,38,65,1011,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-03,6,2,3+,2-3+,2-3+,3,POOR TO FAIR,1.3,15,1.0,4,0.6,9,4,4kts,24.0,38,63,1011,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-03,9,2,3+,2-3+,2-3+,3,POOR TO FAIR,1.3,15,0.6,9,0.9,4,6,6kts,24.0,39,66,1012,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-03,12,2,3,2-3,45325,3,POOR TO FAIR,1.3,14,0.7,9,0.8,5,8,8kts,23.0,39,72,1012,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-03,15,2,3,2-3,45325,3,POOR TO FAIR,1.2,14,0.7,9,0.6,18,8,8kts,20.0,39,71,1012,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-03,18,2,3,2-3,45325,3,POOR TO FAIR,1.3,14,1.0,6,0.6,10,7,7kts,25.0,39,69,1011,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-03,21,2,3,2-3,45325,3,POOR TO FAIR,1.3,16,1.0,6,0.6,10,5,5kts,29.0,37,65,1011,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-04,0,2,3,2-3,45325,3,POOR TO FAIR,1.3,14,1.0,6,0.6,10,6,6kts,22.0,39,64,1012,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-04,3,2,3+,2-3+,2-3+,3,POOR TO FAIR,1.3,14,1.0,6,0.6,9,5,5kts,22.0,43,63,1012,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-04,6,2,3+,2-3+,2-3+,4,FAIR,1.3,6,1.0,13,0.9,16,4,4kts,18.0,42,62,1012,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-04,9,2,3+,2-3+,2-3+,4,FAIR,1.4,6,1.0,15,1.0,13,3,3kts,20.0,39,66,1013,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-04,12,2,3+,2-3+,2-3+,3,POOR TO FAIR,1.4,15,1.4,6,0.9,5,6,6kts,32.0,37,70,1013,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-04,15,2,3+,2-3+,2-3+,3,POOR TO FAIR,1.4,15,1.3,6,0.9,5,7,7kts,32.0,35,70,1013,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-04,18,2,3+,2-3+,2-3+,3,POOR TO FAIR,1.4,15,1.2,6,1.0,4,8,8kts,29.0,35,67,1012,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-04,21,3,4,3-4,45355,3,POOR TO FAIR,1.3,15,1.2,5,1.3,5,2,2kts,25.0,35,64,1013,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-05,0,2,3+,2-3+,2-3+,4,FAIR,1.3,15,1.2,5,1.2,5,3,3kts,23.0,36,62,1013,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-05,3,2,3+,2-3+,2-3+,4,FAIR,1.3,15,1.2,5,1.0,5,3,3kts,22.0,36,61,1013,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-05,6,2,3,2-3,45325,4,FAIR,1.3,15,1.1,5,0.9,5,2,2kts,25.0,36,61,1012,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-05,9,2,3,2-3,45325,4,FAIR,1.3,14,1.0,5,0.8,4,4,4kts,27.0,36,64,1014,--%
Blacks Beach,North San Diego County,Beach Break,32.630278,-117.277778,32.630278° N,-117.277778° W,2024-05-05,12,2,3,2-3,45325,3,POOR TO FAIR,1.3,14,0.9,5,0.7,4,6,6kts,27.0,37,68,1014,--%
